Input Sample	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE	Absolute score (sig.score)
GTEX-1AYCT-1526-SM-73KWC	0.00595454054184109	0	0	0.016153176737544	0	0.101559490171639	0	0.0112893540507492	0.0145311683480053	0	0.0780240135263843	0.0214704745399663	0.0619340931215144	0.0187403662302214	0.0197920555114962	0.0959912106791408	0	0	0.554560056541498	0	0	0	0.084	0.124522678108893	1.08787451853265	1.0225
GTEX-1B8KE-1626-SM-793CK	0.0326447018111525	0	0	0.0402423811053375	0	0.0888757755449123	0	0.00639886044493568	0	0	0	0.0116000396438833	0.0459368066719043	0	0.0011847394342899	0.219113647998248	0	0	0.554003047345337	0	0	0	0.005	0.37936690357218	0.945538682696333	0.69475
GTEX-1B8KZ-0826-SM-73KYB	0.0314412116233984	0	0	0.0484782202928647	0	0.0856369680045416	0	0.0325488966589492	0	0	0	0.022323559971968	0.023145455598079	0	0.00350040353540087	0.224967437017794	0	0	0.527957847297005	0	0	0	0.00800000000000001	0.353799883853381	0.956365691565157	0.7345
GTEX-1B932-2626-SM-73KWR	0.0485743126973139	0	0.000606585081935627	0.0439328503239458	0	0.0868907891409994	0	0.0186059216444024	0	0	0	0.0556075747828758	0.0366458444829025	0	0.00770217897484249	0.35550652390113	0	0	0.345927418969653	0	0	0	0.036	0.180781353874844	1.02179114318185	2.4925
GTEX-1B933-1926-SM-73KUN	0.0252833157902756	0	0	0.000139832992269699	0	0.117918894137514	0	0.0020431483765866	0	0	0.0335537761820317	0.0578595843183185	0.0313046642822262	0	0.00642008343051447	0.148679012603426	0	0	0.576797687886838	0	0	0	0.039	0.17062983611224	1.07075754691321	0.62695
GTEX-1B97I-1026-SM-73KVC	0	0.00306361400352638	0	0	0	0.14972134632582	0	0.0143588084974539	0.00139703208229816	0	0.0388059862471781	0.0352708416168779	0.0376749110208532	0	0.000801685920512276	0.268373101874976	0	0	0.450532672410505	0	0	0	0.012	0.284793646186475	0.984301029016805	1.6415
GTEX-1B97J-0926-SM-79ONU	0.000136629629485854	0	0	0.0808460396980208	0	0.136078710335494	0	0	0	0	0.0281232560680232	0.00717504976942782	0.0796119365579365	0	0	0.407759683418792	0	0	0.260268694522821	0	0	0	0.091	0.118218658851881	1.04441035875584	0.875
GTEX-1B996-1626-SM-7DHLZ	0.0294607247569309	0	0	0	0	0.297081015777327	0	0.0256103431704904	0.0287979597570668	0	0.0698002922192555	0	0.0157894233614295	0	0.00203567932721318	0.0421364799333683	0	0	0.489288081696919	0	0	0	0.017	0.230946298987955	1.02308655564987	0.6929
GTEX-1C2JI-1226-SM-7DHM2	0	0	0	0.101690022088747	0	0.0659126744880593	0	0.00575040492615348	0.000122724567523871	0	0	0.0254130759258423	0.0530219733999369	0	0.00152014459286691	0.326864789481976	0	0.000963551017928216	0.418740639510966	0	0	0	0.00800000000000001	0.34076754298863	0.953200131823063	1.4155
GTEX-1C475-0726-SM-73KVL	0.0392272139104735	0	0.00143410183999049	0.0332231749276871	0	0.184635297032341	0	0	0	0	0.00859259456396831	0.00899957534832669	0.0528826315101921	0	0.0425095786719141	0.408517048812218	0	0	0.214937960123937	0	0	0.00504082325895165	0.109	0.101848170076928	1.04472745996254	1.36
GTEX-1C64O-1926-SM-79ONP	0	0	0.00032437164978437	0.0244296832723004	0	0.174822409567819	0	0	0	0	0.0737188066378284	0.0220470651484859	0.0539096689551095	0	0	0.397234116798767	0	0.0102560731285737	0.243257804841332	0	0	0	0.144	0.0843632686642079	1.05583408479876	0.807
GTEX-1CB4E-1126-SM-79OOM	0.0118288278450616	0	0	0.0898816817340333	0	0.0735688082369722	0	0.0457426595801886	0	0	0.00463974547696213	0.0419994988658507	0.0639923819961405	0	0.000288998585908172	0.260557982712511	0	0	0.407499414966371	0	0	0	0.172	0.0741228541285362	1.07647649053946	0.81065
GTEX-1CB4F-1426-SM-793DA	0.0185517762895626	0	0	0.118440881676535	0	0.105990284008406	0	0.0371909427623538	0.00139088478004227	0	0.0345107205316744	0.0148744019030146	0.0490272471959907	0	0.0239620352418855	0.295906402555842	0	0	0.300154423054693	0	0	0	0.05	0.151496321847371	1.02659664615856	2.0035
GTEX-1CB4J-2226-SM-7EWF5	0.0382363840672686	0	0	0.0261856313382808	0	0.0766052023937698	0	0.00841459696486263	0	0	0.0430109721858023	0.00841180735418878	0.0841235569869932	0	0.0669205722306243	0.456989671728057	0	0	0.159631063393805	0.0314705413563481	0	0	0.046	0.15778321676222	1.02798240429065	1.5505
GTEX-1E1VI-1626-SM-7EPIL	0.0037735757207839	0	0	0.0107476080907035	0	0.0768969733346662	0	0.00413613999268376	0	0	0	0.0400291076170411	0.00700544517158305	0.00122856157064041	0	0.0233019808487432	0	0.00360837291152841	0.829272234741626	0	0	0	0	0.634751274360652	0.791282417924038	1.1125
GTEX-1EH9U-2526-SM-79OO5	0	0	0.00370630770002127	0.0611524740589537	0	0.17045261701174	0	0.046390360416083	0	0	0.134016019772406	0.0422539648372622	0.0599572737813472	0	0.000936517406063426	0.354134790046648	0	0	0.124057045230532	0	0	0.00294262973894214	0.555	0.00779927307596621	1.08777060742484	0.6625
GTEX-NFK9-1226-SM-3LK79	0.0283282424425566	0	0	0.0468100626380148	0	0.087186713624125	0	0.0226955497009183	0	0	0	0.0393916805630417	0.00369659068424439	0	0.00835566440939146	0.235794012280765	0	0	0.527741483656943	0	0	0	0.00600000000000001	0.370614569029482	0.94688410326464	0.9585
GTEX-NPJ8-2026-SM-3TW91	0.00273476360485235	0	0	0.0340171860740102	0.000893747401210632	0.0666215525976855	0	0.0357720275022428	0	0	0.0943369691356249	0	0.0409154581015357	0	0	0.44289308268993	0	0.000417582825519222	0.281397630067388	0	0	0	0.0629999999999999	0.133830222303389	1.04224799947935	1.061
GTEX-O5YT-0726-SM-3MJHA	0.0031302126898336	0	0	0.115751070071174	0	0.178646432031679	0	0.022556625201172	0.00854000421066273	0	0.0930989657632913	0	0.10283066796403	0	0.00190738375216494	0.179203322993035	0	0	0.2913043951383	0	0	0.00303092018465722	0.1	0.110450362232767	1.04597987261995	1.339
GTEX-OHPM-0726-SM-3LK7A	0	0	0.000797599054094903	0	0	0.210463270770466	0	8.22835712061004e-05	0.000598426690811507	0	0.046464911433902	0.00373083173229546	0.0976403737781357	0	0	0.143985838230001	0	0.00209994090041221	0.494136523838675	0	0	0	0.00900000000000001	0.325559384194142	0.967424128594903	0.6715
GTEX-OIZG-0926-SM-3LK5Y	0.000159527837811369	0.00426370155468507	0.000353901162405517	0.00081120435198348	0	0.130773529122332	0	0.0320187088339806	0.0227180772354634	0	0.0629482994797319	0.0481900821151927	0.0894909158225166	0	0.0190379725471609	0.106590576506851	0	0	0.482643503429886	0	0	0	0.04	0.167717020983384	1.04791613402306	1.359
GTEX-OIZH-0726-SM-3NB1I	0.0194663621046149	0	0	0.0710103420137651	0	0.211354924398387	0	0.00680524975025492	0	0	0.0017499153499367	0.0207256179147479	0.0392769735489872	0	0	0.244866891788171	0	0	0.384743723131135	0	0	0	0.023	0.207088659495797	1.01290759492068	1.174
GTEX-OIZI-1326-SM-3NB1B	0.00228065656493425	0	0.00410465846025301	0	0	0.168859072501229	0	0.0550933246227249	0.00223472045920271	0	0.089940709749392	0	0.0792230509383348	0	0.00546009331735431	0.158906114020525	0	0	0.43389759936605	0	0	0	0.028	0.194870939300947	1.02399674470255	0.94515
GTEX-OOBK-0726-SM-3LK5Q	0.0175439158451373	0	0	0.079922435368074	0	0.0298366579138226	0	0.0188266162507013	0	0	0	0.0294197342785969	0.0259119864762649	0	0.000830009565952431	0.167332246230171	0	0.000381398975721294	0.629994999095559	0	0	0	0.00800000000000001	0.337286806897172	0.985851304100408	1.2485
GTEX-OXRK-1426-SM-3NB19	0.0396697597271854	0	0.000439616563662485	0.0184840516268485	0	0.175977414517905	0	0.00671617600376974	0	0	0.0725211045281556	0	0.0656269776435494	0	0.0048222212700828	0.445494280519944	0	0	0.170248397598897	0	0	0	0.1	0.110691975841081	1.04199788119791	1.3125
GTEX-OXRL-0726-SM-3NM9A	0.0595566389510823	0	0	0.0953393432094305	0	0.226851226851061	0	0.0345151306512535	0	0	0	0.0156230669845573	0.0475972902229594	0	0.0173796406483543	0.247716749561765	0	0	0.255420912919537	0	0	0	0.081	0.126539904607044	1.03346903430802	0.9155
GTEX-P4PP-0726-SM-3NM9S	0.0221244835786955	0	0.000622877587331749	0	0	0.200111151755476	0	0.0341165437493247	0.00547854503381717	0	0.0978007210846694	0	0.0468125926448335	0	0.0246156063838777	0.370323155406536	0	0	0.197994322775438	0	0	0	0.258	0.054871586987505	1.0595851543628	0.94015
GTEX-P4PQ-0726-SM-3NMCR	0.00156429509897305	0	0.000811546965807988	0.026464659015983	0.0148889063583542	0.0679153724495405	0	0.0177609387858409	0.00893440552130534	0	0.043946787102183	0.0143249754219257	0.0571392770572126	0	0.00902608598428736	0.563866277689699	0.0068400218529815	0	0.166516450695906	0	0	0	0.03	0.189965157431506	1.02159458209337	1.179
GTEX-P4QS-0726-SM-3NMCZ	0.000803125158061069	0	0.00328801147027106	0.0896657493059904	0	0.0757341003117978	0	0.0244128206595908	0.00661344305997366	0	0.0785731152356121	0.0126797422397167	0.0507704081731074	0	0.00120782708622705	0.351264416664739	0.00230597092436858	0	0.302681269710545	0	0	0	0.00900000000000001	0.316851585422611	0.956834143327136	1.0945
GTEX-P4QT-0726-SM-3NMCM	0.0330103205352817	0	0.0016675913214707	0.0958607417149304	0	0.162830846381353	0	0.0593347729881932	0	0	0.0242744038593814	0.0304624978830451	0.0966157280095469	0	0.0267373253674458	0.294621783715879	0	0	0.125498269046715	0.0453502276297227	0	0.00373549154703438	0.272	0.0521981846978955	1.05911933802562	0.9142
GTEX-P78B-1126-SM-3P615	0.0307453667642738	0	0.00107629142626544	0.067020746121054	0	0.0677815955144062	0	0.0269181912388627	0	0	0.0165500447438882	0.0362346946670436	0.0423372216803116	0	0	0.325007703684922	0	0.0042375196809461	0.382090624478027	0	0	0	0.083	0.124749945534289	1.05080635839728	0.936
GTEX-PLZ5-0826-SM-3P5ZW	0.0189726699832692	0	0	0.0593020715609955	0	0.101970025899303	0	0.00286224282108407	0	0	0	0.0250518983460383	0.0416659734419292	0	0.0358364947765854	0.413792404113898	0	0	0.300546219056898	0	0	0	0.00900000000000001	0.31857349929375	0.957220232580602	1.5025
GTEX-PLZ6-0626-SM-3P61B	0	0.0299603212803782	0	0	0	0.30050574974257	0	0.00760509365429625	0.0187679450166108	0	0.148016268299277	0	0.0837337449187054	0	0.00389976243920226	0.246910503597021	0	0	0.155102441914466	0	0	0.00549816913747235	0.366	0.0350865203137134	1.06845332529025	0.54045
GTEX-POMQ-0626-SM-3P61E	0.067567094107646	0	0.000387666097321851	0.0595468707667938	0	0.226321532527222	0	0.0185390815102953	0.0195880268663006	0	0.0341200257362906	0.00110711968687069	0.0864667377087508	0	0.032421415012589	0.220785032142214	0	0	0.233149397837706	0	0	0	0.052	0.150479649955145	1.01939795879437	1.6355
GTEX-PSDG-1426-SM-48TD1	0.134044204285423	0	0	0.0857225620078885	0	0.0637999922281991	0	0.0282749153681994	0	0	0.00980474646602172	0.019121895401369	0.0407584129174949	0	0.00589132871562595	0.185802391063303	0	0	0.413683052208059	0.00595167485977376	0	0.00714482447864245	0.00800000000000001	0.354253612569573	0.943486976386295	2.054
GTEX-PWCY-0826-SM-48TCR	0.0622130375179054	0	0.000571452345962502	0.0848929620577558	0	0.0949507796577969	0	0.0230982112201072	0	0	0.023455227521146	0.0048905481104925	0.0490889367201994	0	0.00881629539373978	0.334710674412594	0	0	0.313311875042301	0	0	0	0.088	0.122309056950491	1.04052522105864	0.79485
GTEX-PWN1-0726-SM-48TDR	0.0520453381495543	0	0.00268132525159713	0.068583221994745	0	0.167981269191268	0	0.0351091054047135	0	0	0.00240538538792845	0.0255417464803154	0.0771141619241112	0	0.00318346747941176	0.290671754939018	0	0	0.274683223797337	0	0	0	0.023	0.209495420995652	0.999651896271664	0.99885
GTEX-PX3G-0726-SM-48TZT	0.010692811050394	0	0	0	0	0.175040420417999	0	0.000957194563792726	0.00464152601617772	0	0.0250900601028509	0.0406589890967705	0	0	0.017753009160143	0.0937490696523534	1.10120179165608e-05	0	0.631405907921603	0	0	0	0.003	0.40061540802774	0.94523619643209	1.115
GTEX-Q2AG-1226-SM-4GICA	0.00120701020002039	0	0	0	0	0.230406571411275	0	0.0146058789122695	0.0414476427022915	0	0.0706227534905005	0.00708485226142814	0.015859576423801	0	0.00575806320104935	0.0910930609845639	0	0	0.521914590412801	0	0	0	0.0610000000000001	0.137185395384812	1.07584186917023	0.9812
GTEX-Q2AH-1026-SM-48TZI	0.00145165678354396	0	0	0.0244372519776982	0.0160611474440673	0.122367980041341	0	0.00838090383368239	0.0052741430745786	0	0.147917978999954	0	0.0864850190298191	0	0.00918488201189614	0.166725578296932	0	0	0.411713458506487	0	0	0	0.039	0.170012342944796	1.03488256469909	0.9807
GTEX-Q734-0826-SM-48U1G	7.22935425852012e-05	0	0	0.0310501850657819	0	0.101679579517182	0	0.0168519298194128	0	0	0	0.0385575576656564	0.018552037818811	0	0.000925681534099124	0.405019403162676	0	0	0.387291331873796	0	0	0	0.01	0.302939990338096	0.972416471714445	1.9405
GTEX-QCQG-0726-SM-48U1Z	0.00296078361138286	0	0	0.0711415144183142	0	0.19203909745882	0	0.0270568357287834	0	0	0.0551242267442244	0.0149226313998347	0.0468448196045274	0	0.0481230738647253	0.459050198813602	0	0	0.0827368183557849	0	0	0	0.242	0.0576525254931713	1.06707720910878	0.89435
GTEX-QDT8-1326-SM-48TYY	0	0	0.00010452346034152	0.022927879227542	0	0.125434889168395	0	0.0376630061574984	0.0326667630395077	0	0.0639491573537731	0.00429350486248684	0.0933435604246146	0	0.0186690545681481	0.421064256881166	0	0	0.179883404856527	0	0	0	0.036	0.181002447794295	1.0125625175848	1.9395
GTEX-QDVJ-0826-SM-48U1S	0.0302039900455968	0	0.00287678734773412	0.0934391580319639	0	0.0661858522941232	0.0154344171935262	0.0077674263615864	0	0	0	0.0395054559420542	0.0466841548878213	0	0.0163784087007835	0.240588235998831	0	0	0.440936113195979	0	0	0	0.025	0.205555151609205	1.0199551768875	1.3015
GTEX-QDVN-1126-SM-48TZ7	0.0237079665363817	0	0	0.0311187503061543	0	0.0415132064731889	0	0.0341339993555564	0	0	0.00210218408751118	0.0277916152797519	0.097711146927624	0	0.0211702102712091	0.346717693342921	0	0	0.374033227419702	0	0	0	0.015	0.241129900803759	0.998623774156096	1.274
GTEX-QEG5-1326-SM-4R1JS	0.00105901063846978	0.00164637179175577	0	0	0	0.155891915448941	0	0.0252281593393079	0.0154206630434821	0	0.0420619488427887	0.0102692822806471	0.037086482181005	0	0.0456847067908588	0.0686844879076907	0	0	0.596966971735053	0	0	0	0.014	0.251686462721166	1.02909576286442	1.652
GTEX-QEL4-1526-SM-447AB	0	0	0	0.227002572517578	0	0.0639680617851831	0	0.0386887316839947	0	0	0.0399962942063916	0.0175951197740668	0.118942801421457	0	0.000876947044172392	0.383858469402649	0	0	0.109071002164506	0	0	0	0.433	0.0235494602902896	1.07989958588351	0.9849
GTEX-QESD-0726-SM-4R1KQ	0.000996845529219553	0	0.00034450458859252	0.0225662113754136	0	0.147322448271238	0	0.0133326445716059	0.0282176943490547	0	0.0891454191267119	0	0.0289112568228763	0	0.00642777890703458	0.113353919948444	0	0	0.549381276509809	0	0	0	0.046	0.159166977332345	1.06929628398196	0.64635
GTEX-QLQ7-1026-SM-447BB	0.014003239952601	0	0	0.0226331799587482	0	0.07372661344779	0	0	0	0	0.00738385826316048	0.00571330005249825	0.287341808513512	0	0.0235290178245341	0.386977636891488	0.000790064262201735	0	0.177901280833465	0	0	0	0.019	0.223336289835226	1.00482251067612	2.052
GTEX-QLQW-0626-SM-447A6	0.0197939716908515	0	0.00487880277221231	0.0682319491119923	0	0.119899973202679	0	0.00592108267566276	0.00241831324998892	0	0	0.0416394357161873	0.089559624742476	0	0.0122360604878322	0.211023572071498	0	0	0.424397214278619	0	0	0	0.054	0.149302310578463	1.0434223724113	1.0705
GTEX-QMRM-0926-SM-447BR	0.000911989947373017	0.00828411496270973	0	0	0	0.235450379076189	0	0.00605649884933151	0.00168445813321959	0	0.0895988578161789	0	0.0627572044164617	0	0	0.0624223638903293	0	0.000742361869454238	0.532091771038753	0	0	0	0.012	0.28512705907721	0.997803760891797	0.86455
GTEX-QV44-1026-SM-447CG	0.0145170635523266	0	0	0.096233043444771	0	0.143745804577011	0	0.00982300355635219	0.00440189524534767	0	0	0.0576283082946463	0.045563601408879	0	0	0.248764960425143	0	0	0.379322319495524	0	0	0	0.0600000000000001	0.13904598388084	1.04350386510015	0.8791
GTEX-R53T-1026-SM-48FCO	0.0422825081538583	0	0.000877303118065329	0.0225031995063041	0	0.286688554313579	0	0.0285718867823939	0	0	0	0.0175795164294346	0.0279223618662272	0	0.00847238688411493	0.422495067045549	0	0	0.142607215900474	0	0	0	0.14	0.085841462519614	1.05236890530153	1.4
GTEX-R55C-0726-SM-48FCN	0.0479044131258442	0	0.00283525869524828	0.0947856182063741	0	0.117084327340305	0	0.0350802665431981	0	0	0	0.0393569385518922	0.0880172895462281	0	0.0210089690294865	0.240481477646401	0	0	0.313445441315023	0	0	0	0.029	0.191831531007575	1.00862391310455	1.1335
GTEX-R55D-1226-SM-48FE9	0.0168662038256291	0	0.00107757133229343	0.131170019411795	0	0.13942718453123	0	0.0125839407814921	0	0	0	0.0319193802683835	0.104243673502749	0	0.00368980826417914	0.185512836425484	0	0	0.373509381656766	0	0	0	0.00900000000000001	0.312900135833265	0.961101826870434	1.7005
GTEX-R55G-0926-SM-48FDN	0.0676442742352614	0	0.000253041742468151	0.0125416145465943	0	0.184397518577981	0	0.0516850539677879	0	0	0.0849973884699301	0.00025746481603063	0.0523399864353212	0	0	0.402579974003226	0	0	0.1433036832054	0	0	0	0.347	0.0389500525780721	1.06556312781807	0.5983
GTEX-REY6-1426-SM-48FDK	0.0207257926802834	0	0	0.211007731308703	0	0.0201625952094386	0	0.0240641281255294	0	0	0.00464734672453906	0.0368040616374433	0.0792704771224173	0	0.035605245527924	0.232981099324212	0	0	0.33473152233951	0	0	0	0.108	0.102763042246162	1.05136472299366	1.311
GTEX-RM2N-0626-SM-48FD6	0	0	0.000537945015673764	0.0521503464482501	0	0.141316752147339	0	0.0248398239790636	0	0	0.0528706190483052	0	0.196630986486496	0	0.00208949100097436	0.208156891147773	0	0	0.321407144726126	0	0	0	0.00800000000000001	0.337734499329641	0.9469200555235	1.3985
GTEX-RNOR-1326-SM-48FDE	0.00753282139733834	0	0	0.0898327398957684	0	0.0277728661791762	0	0.0338019286686455	0	0	0.000230645311667153	0.0295387762094786	0.00685835767514895	0	0	0.131426367716249	0	0	0.673005496946527	0	0	0	0.00800000000000001	0.354774366747861	0.985088032738952	1.4985
GTEX-RTLS-1226-SM-46MUP	0.0175622038831248	0	0	0.108893580927732	0	0.158471508979038	0	0.00877385209380901	0.00220937550387573	0	0.0993165007158524	0	0.0789077101214825	0	0	0.391638317584546	0	0	0.13422695019054	0	0	0	0.24	0.0584754639170247	1.06243380629002	1.287
GTEX-RU1J-0426-SM-46MUK	0.023232550700091	0	0	0.0711591479713915	0	0.146176320349545	0	0.013614822632875	0	0	0.0230787405913752	0.0201002101420907	0.0712105723241235	0	0.0220097222959003	0.29702298691869	0	0	0.312394926073917	0	0	0	0.144	0.083680348517886	1.05550564711797	1.0805
GTEX-RU72-0826-SM-46MUS	0.00145139766097462	0.00083276577033389	0	0.0375399978671428	0	0.123394733354856	0	0.0548618104055977	0	0	0.0148789126754733	0.0363430234870098	0.0531354780421749	0	0.00670822801597196	0.216176859570515	0	0	0.454676793149951	0	0	0	0.047	0.156504073135777	1.04703941852275	1.3485
GTEX-RUSQ-0926-SM-47JWU	0.0210060946264659	0	0.00128835160620908	0.0650189934909327	0	0.0546456094019408	0	0.0188639569060217	0	0	0.0138449177819517	0.0243982093406535	0.444579867740508	0	0.0037848039787893	0.227810723048551	0	0.00315312255417971	0.113634956843175	0	0	0.00797039268062129	0.047	0.154801816021956	1.04011343385065	1.6865
GTEX-RWS6-0726-SM-47JXI	0.00130473054871622	0	0.00162141271605563	0.0156652478495868	0	0.126566770394695	0	0.00565091902454631	0	0	0.0280563671031086	0.0373516272837035	0.0314915341858404	0	0.00118941992441374	0.11434015369774	0	0	0.636761817271595	0	0	0	0	0.542355113349286	0.845953099181341	1.226
GTEX-RWSA-1326-SM-47JX9	0.0885515520949464	0	0	0.088865623473888	0	0.134615404207441	0	0.015303626480581	0.00950452156930922	0	0.0314108838240582	0.00444199305574649	0.03263967624528	0	0.0207884250269844	0.192778887203492	0	0	0.380171637361215	0	0	0.000927769457059066	0.0590000000000001	0.140679866776108	1.03870708022081	1.2415
GTEX-S32W-1026-SM-4AD5W	0.0559799848465178	0	0	0.0352501479069162	0	0.234002066457848	0	0.0637556256961598	0	0	0.0979249950341232	0.0453981048799708	0.0681607746154636	0	0.042231030698779	0.272087557876457	0	0	0.0852097119877644	0	0	0	0.433	0.0234475396949267	1.07365540678556	0.56505
GTEX-S341-0426-SM-4AD5L	0.0153843625495088	0	0	0.0394450385626995	0	0.185022589764981	0	0	0	0	0.00987771648532498	0.00657849446936973	0.0132431586116656	0	0	0.26631282592237	0	0	0.46413581363408	0	0	0	0.00900000000000001	0.311953088223361	0.971945973710075	0.9713
GTEX-S3XE-0826-SM-4AD4U	0.109702642212705	0	0	0.0687607894788002	0	0.108146271900964	0	0.050079364080447	0	0	0	0.0304533960485166	0.0193342436103596	0	0.00773578352370274	0.214525198320877	0	0	0.391262310823628	0	0	0	0.015	0.236559235474044	0.997967875190151	1.8795
GTEX-S4P3-0526-SM-4AD58	0.0556127642960239	0	0.000284135021472343	0.0729937276808506	0	0.115986304940352	0	0.00575240278356405	0	0	0.00156824184167946	0.0313429859652668	0.100736579016834	0	4.92526974504488e-05	0.246992491450018	0	0	0.368681114306489	0	0	0	0.0610000000000001	0.137243162367268	1.03995473659839	1.0105
GTEX-S4Q7-0526-SM-4AD5N	0.0166467885383336	0	0.00145850822235033	0.0434169016776978	0	0.143232946843902	0	0.0103940433049907	0	0	0.00287524447625869	0.0590383075305144	0.158479850385751	0	0.0178451467105396	0.209331494731875	0	0	0.335067951720049	0.00221281585773815	0	0	0.029	0.191432893842698	1.01294495635972	1.917
GTEX-S4Z8-0726-SM-4GICB	0.035593245517482	0	0.000820961671271414	0.0204132891699724	0	0.104090115292165	0	0.022174099511938	0	0	0.00223399167016555	0.054451492381661	0.27585701078822	0	0.0208958620724625	0.317646009103754	0	0	0.145823922820909	0	0	0	0.028	0.195281118384227	1.00823883002471	1.415
GTEX-S7SF-1026-SM-4AD4I	0.00441541313056643	0	0	0.0753038051413582	0	0.0824019495456802	0	0.0368483076061272	0.0249212257851656	0	0.065378205834364	0.00193561170596177	0.199620836704986	0	0.0143113999967773	0.255545272058905	0	0	0.239317972490108	0	0	0	0.287	0.0492252183049547	1.06333376374322	1.004
GTEX-S95S-0326-SM-4B66U	0.0555431825448582	0	0	0	0	0.160352564179869	0	0.0264787109393878	0.00642476377252918	0	0.0959810947489426	0	0.0543663484528056	0	0.000549854933101975	0.113905599379318	0	0	0.481665649626081	0	0	0.00473223142310683	0.00800000000000001	0.346232351833865	0.953749374649957	1.1585
GTEX-SE5C-1326-SM-4BRUH	0.0467763627535426	0	0.00858188592623285	0.0358532478286874	0	0.153326416282278	0	0	0	0	0.0244697358969938	0.0124307385280125	0.112684874624264	0	0	0.410766112635531	0	0	0.183432899042392	0	0	0.0116777264820673	0.033	0.184500765859968	1.01076821781354	1.8935
GTEX-SNMC-0426-SM-4DM5Y	0	0	0	0.146019137346397	0	0.0629164589738906	0	0.0522644839020657	0	0	0.0143010001597159	0.0208273200499518	0.107924980636846	0	0.0095335566333327	0.304520334141007	0	0	0.281692728156793	0	0	0	0.153	0.0800627909195351	1.05607092113308	0.87555
GTEX-SNOS-0726-SM-4DM5Z	0.0271204639867575	0	0.000484221422576216	0.0411038482246585	0	0.0545639438516926	0	0.00510769070026589	0	0	0.0162335063572406	0.0159713771030007	0.0319383123568496	0	0.000706918642913216	0.302599252136294	0	0	0.50417046521775	0	0	0	0	0.478995660946532	0.880916760731166	2.5605
GTEX-T2IS-0926-SM-4DM5B	0.0449645985384286	0	0.000753586080134288	0.101447145457695	0	0.10612579112267	0	0.0284206557041071	0	0	0	0.0308297306764437	0.0112362454433815	0	0.0158629938334143	0.123531958653291	0	0	0.536827294490435	0	0	0	0.014	0.249878221461102	1.01605839658835	1.277
GTEX-T5JC-1826-SM-4DM6E	0	0.00482949385770228	0	0	0	0.210567684964357	0	0.0216360695679247	0.0254111223191383	0	0.110645128444841	0	0.0341250373010904	0.00383201110730936	0.00415119868473829	0.0413946761826009	0	0	0.543407577570297	0	0	0	0.018	0.229420334153591	1.03311250561257	0.91855
GTEX-T5JW-1426-SM-4DM5Q	0.0013170581880032	0	0	0.0918199638070376	0	0.227903893710129	0	0	0	0	0.02048083621591	0.029113872567351	0.101780312278745	0	0.000256865889039689	0.235536693132271	0	0	0.291790504211513	0	0	0	0.099	0.113667243519486	1.0438504798217	1.0135
GTEX-T6MN-1526-SM-4DM5P	0.000164055060289338	0	0	0.0394485252772019	0	0.0774740066814812	0	0.0443952450177443	0	0	0.0127209201322643	0.0110886832908766	0	0	0.00560869098134579	0.0815147439288124	0	0.00125085124652114	0.726334278383463	0	0	0	0.002	0.459910831161321	0.92255300838588	1.16
GTEX-T6MO-0626-SM-4DM6P	0.000640594934072867	0	0.00199194532290499	0.00553289119012243	0	0.213429588230608	0	0	0	0	0.0888443871493446	0	0.130305655515362	0	0.00422060584103123	0.244579630291195	0.00210708621723195	0	0.308347615308128	0	0	0	0.011	0.292572858851949	0.966426849407808	1.1275
GTEX-T8EM-0626-SM-4DM62	0.0278094290080907	0	0	0.062153344802669	0	0.0553731620966433	0	0.0326836669409403	0	0	0.0418054979009072	0.0317024757154262	0.0637177900852438	0	0	0.329545773172344	0	0.00350355292786359	0.351705307349872	0	0	0	0.011	0.290290241939925	0.971406339211538	1.414
GTEX-TKQ1-0426-SM-4DXT4	0.0225050662522629	0	0	0.0758291911843742	0	0.124515183038086	0	0.0132081004683565	0	0	0.00957271937187389	0.0276608852466792	0.113948861666587	0	0.0139412842361024	0.288251614921942	0	0	0.310567093613735	0	0	0	0.0590000000000001	0.139912457900277	1.03251267045023	1.0355
GTEX-TKQ2-1226-SM-4DXSV	0.0103922041156985	0	0	0.106208750966637	0	0.149167236668963	0	0.0161209781241279	0.00284082748844427	0	0	0.0588336924468662	0.0552218403783246	0	0.0519629019658752	0.196027784283995	0	0	0.353223783561068	0	0	0	0.031	0.187433654364734	1.01709514629129	1.323
GTEX-TML8-1426-SM-4DXUT	0.0329057551838223	0	4.44320776169427e-05	0.0440442483132905	0	0.0939800317728937	0	0.00619165796974254	0.0226190740152549	0	0.00272641127011013	0.0358865997106124	0.315773256920116	0	0	0.343046199083029	0	0	0.102782333683512	0	0	0	0.047	0.156414081979649	1.03018201804725	1.4725
GTEX-TMMY-1226-SM-4DXT6	0.0142688648070003	0	0.000127317226606262	0.0965381438461473	0	0.132602899488093	0	0.00569403653375924	0	0	0	0.0435613297753456	0.0122313742057431	0	0	0.293897792888165	0	0	0.40107824122914	0	0	0	0.027	0.199554047628311	1.01998462705521	1.113
