Input Sample	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE	Absolute score (sig.score)
GTEX-13PL7-1826-SM-5IJDV	0.0613984619893553	0	0.00019079313317623	0.142346886475816	0	0.0811012392969292	0	0.0637032739362998	0	0	0	0.0241809200976005	0.371418714581634	0	0.0437624442933933	1.11285615678158	0	0	0.228818999920553	0	0	0.000222109493660743	0.022	0.211102627456596	1.01142120992765	2.13
GTEX-13PVR-1126-SM-5S2NX	0.106585327688206	0	0.0295876667397796	0.150764803996319	0	0.673773197923335	0	0.0335928925729687	0	0	0	0.0235253059468409	0.559511758012954	0	0.0702788075517401	0.483735729072035	0	0	0.102614466519906	0.000530043975915542	0	0	0.043	0.16291234554169	1.01956404189098	2.2345
GTEX-13QBU-0126-SM-5LU3V	0.0122187269710618	0	0.00151202191520517	0.260336882105999	0	0.355550531734825	0	0.017810698614489	0	0	0.135319276393369	0	0.362187622428024	0	0.0315738266778919	1.16980924353973	0	0	0.0861811696194055	0	0	0	0.083	0.125005913606309	1.04557028414288	2.4325
GTEX-13QJC-0626-SM-5S2O9	0.168698081881121	0	0.0164261017132754	0.0275385263958616	0	0.239441478761269	0	0.0775333069788808	0	0	0.212796593322191	0.010914189242092	0.230120638256502	0	0.0596576592465111	0.50643305901057	0	0	0.153940365191726	0	0	0	0.389	0.0316244088251856	1.0629825266402	1.7035
GTEX-13RTJ-0626-SM-5S2NB	0	0	0.00185061565171491	0	0.0154206658200339	0.0122238023442567	0	0.0143811880793981	0	0	0.143097216112016	0	0.0127341128502826	0	0.015806352777492	0.184350205333171	0	0	0.141742748680493	0	0	0.548893092351142	0.1	0.109181874002253	1.14928167310593	1.0905
GTEX-13S7M-2226-SM-5S2WB	0	0	0.0402724086425519	0	0	0.213964119960353	0	0.0451557569099732	0	0	0.0500019077530201	0.00655563770641148	0.0446357449601996	0	0.221468813498949	0.120757683247078	0.00672077221197952	0	0.292402104474627	0.0103763805576145	0	0.00868867007724296	0.168	0.0766038455136122	1.07582174570599	1.061
GTEX-13S86-0526-SM-5QGPZ	0.0579341702017879	0	0	0.100003094738975	0	0.361301491147493	0	0.128799828050296	0.0144815038311268	0	0.0185423148503312	0.228370358787763	0.320893287523176	0	0.125544651608313	1.69248252346108	0.00227344471387077	0	0.0448832012394455	0	0	0.00499012984634718	0.016	0.233997199872407	1.00173829660232	3.1005
GTEX-13U4I-0926-SM-5LU5A	0.0287522017987423	0	0.00737507724386418	0	0	0.310415639457394	0	0.0406327990397898	0.0612329306661369	0	0.0591531539903911	0.032921501961106	1.06245297674908	0.0164714323905235	0.0792073899666128	0.173093170259734	0.00427607203180802	0	0.146515654444814	0	0	0	0.018	0.227245441773597	1.0092560837577	2.0225
GTEX-13VXU-1926-SM-5LU5J	0.0609960835222494	0	0	0.51290927555183	0	0.41893276209575	0	0.101956993792833	0	0	0	0.0111209922191803	0.158187539449935	0	0.0980624187909233	0.985496391804461	0	0	0.617875710596925	0.0194618321759127	0	0	0.048	0.153209832914372	1.02242953999012	2.985
GTEX-13W3W-0626-SM-5LU45	0	0	0.00341248378176739	0.0332081245418752	0.0154932569529223	0.106325264187445	0	0.0274935519330402	0.00296369977840981	0	0.0653710734969408	0.0411176410124074	0.19888872872929	0	0.0211982158716875	1.27848174665779	0	0	0.195772496232364	0	0	0.0132737168240581	0.048	0.15312562912177	1.05160407701724	2.003
GTEX-13X6J-1326-SM-5QGOV	1.026082690012	0	0.0297054402416682	0.4235418979961	0	0.566485420881759	0	0.334488258836229	0	0	0	0.186502055022023	0.0923539276469193	0	0.0366614873555435	0.816793928343381	0	0	0.34586401456252	0	0	0.024520879101856	0.015	0.23520519896425	0.995824341388409	3.883
GTEX-1445S-1126-SM-5QGOW	0.159009269124089	0	0.014112032118796	0.223221279849727	0.0629186389316105	0.143728596017077	0	0.0145854945408561	0	0	0.192464006736765	0.0270195521319512	0.254425305382027	0	0.0755345208389482	0.679218504808542	0	0.0136364776771521	0.389417483397544	0	0	0.202708838444916	0.28	0.0504373960908081	1.05776922989703	2.452
GTEX-146FH-0926-SM-5SI96	0.0485051574723981	0	0.00671927830785132	0.053119343333776	0	0.412506393430998	0	0.0667524568987714	0.0364029747278858	0	0.16942617562505	0.0507625316763979	0.326229963252569	0	0.0403150933843242	1.05924794011523	0	0	0.303512691774752	0	0	0	0.089	0.121272999371614	1.0358680024766	2.5735
GTEX-147F4-1326-SM-5LU9V	0.0230834227202499	0	0	0.06609520206582	0	0.140465916764062	0	0.0740583285583548	0	0	0.00653695460178884	0.0930115788245706	0.261937743038997	0	0.10601593932003	0.265960861325917	0	0	0.183944316040765	0.00939980710754187	0	0.0234899296319034	0.457	0.0200597365002652	1.07311302489676	1.254
GTEX-14BMV-0926-SM-7DHKM	0.0682909380607489	0	0.00284641592558882	0.0075753729582767	0	0.318073519823978	0	0.118000341790101	0	0	0.0538747663435813	0.00831075109455587	0.0400077520322176	0	0.0299781812814126	0.306720038788617	0	0	0.0578219219009221	0	0	0	0.288	0.0486295008413467	1.06709503634854	1.0115
GTEX-14C38-1226-SM-5S2UK	0.075904645655927	0	0.00120482126631919	0.0781437988591305	0	0.145094674586833	0	0	0	0	0.0130887551781767	0	0.291116964953451	0.0627435772715493	0.0961525951867848	0.295959096029132	0	0	0	0.189235460285496	0	0.1228556107272	0.173	0.0736188322749091	1.06672485064967	1.3715
GTEX-14C5O-1426-SM-5RQI8	0.155600487419822	0	0.0186164387583038	0.121297605612701	0	0.217423994389536	0	0.0465086709645077	0	0	0.0521033453147129	0.00317806828659546	0.107177636508265	0	0.151510537655463	0.360714905916819	0	0	0.111111726798737	0.0207233026256415	0.0585332797488952	0	0.32	0.0432302943358662	1.05982016115523	1.4245
GTEX-14E1K-0926-SM-5S2U4	0.0824900215684806	0	0	0.0894730667438813	0	0.264885882111012	0	0	0	0	0	0.0425373138523085	0.0511524352930369	0	0.0914767399690369	0.792195425142603	0	0	0.464289115319641	0	0	0	0.081	0.126333279838388	1.0382619017209	1.8785
GTEX-14E7W-1026-SM-62LEK	0.146053788725671	0	0.000166757403061376	0.0819743826276799	0	0.318312534410673	0	0.141698229496573	0	0	0.0882353957369157	0.0984733594342903	0.0862821079823308	0	0.033974811377339	0.452312750852934	0	0	0.403515881952531	0	0	0	0.379	0.0331602093678333	1.06657493185442	1.851
GTEX-14H4A-0526-SM-62LEU	0.1055422967885	0	0.00531387301588612	0.051712999429191	0	0.134220729085956	0	0.0347125998881047	0	0	0.0587525543491635	0	0.516010362350482	0	0.0935814552011893	0.390162400504237	0	0.000367403349641135	0.0996233260376497	0	0	0	0.12	0.0962711044185751	1.05276117304409	1.49
GTEX-14PJ4-1026-SM-6AJ97	0.328047023609236	0	0.092597302372272	0.236390786695559	0	0.508259721265504	0	0.0380159194032535	0	0	0.00689356681744146	0.0306208286012511	0.659876028063242	0	0.126101892619398	0.933858130939133	0	0	0.10333879961371	0	0	0	0.027	0.200682984323158	1.00232812196537	3.064
GTEX-14PJ6-1226-SM-6LLHJ	0.0837069338498162	0	0.00287966451455775	0.0741456578804994	0	0.265237666749085	0	0.0146831193784149	0	0	0	0.0167571926721383	0.158945687029561	0.0526370961905515	0.0586580702644726	0.322343388085898	0	0	0.00676060366322526	0.0360297539642702	0	0.00721516575751033	0.168	0.0762829430455223	1.05339705676967	1.1
GTEX-14PJM-1026-SM-6ETZT	0.0918870264686233	0	0.00941767842244109	0.299510304668294	0	0.432965179875033	0	0.0471107022417899	0	0	0	0.0214271653806258	0.25089682241041	0	0.0839727695606336	0.921976233644371	0.00232866159236611	0	0.291507455735413	0	0	0	0.087	0.123027585730758	1.03293739595356	2.453
GTEX-14PN3-0426-SM-6LLIY	0.245494233413798	0	0.0213995686194243	0.256370166511463	0	0.100170453612011	0	0.0320077774249305	0	0	0.000759500131719933	0.053505713327009	0.305966093162859	0	0.118275315494392	0.62683986642744	0	0	0.315211311874953	0	0	0	0.09	0.119093586891056	1.03115946566447	2.076
GTEX-14XAO-1026-SM-6LLJ7	0.0211410495721618	0	0.00146636126146897	0.0794898358262609	0	0.165347684071405	0	0.00110887918398697	0	0	0	0.0158789758413146	0.367147438062973	0	0.062234448750921	0.911128760064253	0	0	0.308056567365255	0	0	0	0.094	0.116314511268266	1.05177528156273	1.933
GTEX-15CHC-0526-SM-6EU23	0	0	0.00349887871403502	0.0689045073519762	0	0.128258423384138	0	0.0604812244750043	0.00430752549499757	0	0.107550120658364	0.00115051558069163	0.286288301771728	0	0.0257812703561038	0.728636064325634	0	0	0.140605292826555	0	0	0.0220378750607718	0.136	0.0885298476694441	1.05922850671196	1.5775
GTEX-15CHQ-1626-SM-6LLJR	0.117428999858721	0	0	0.256397188093573	0	0.25857957447493	0	0.0625347734336892	0	0	0	0.0743460221092795	0.158289707290346	0	0.0427309064864916	0.261778540824555	0	0	0.415914287428415	0	0	0	0.246	0.0570139051393119	1.06135788384717	1.648
GTEX-15CHR-0526-SM-79OLJ	0.0455283900105932	0	0	0.0820577511824436	0	0.279793832812321	0	0.00692434848451836	0	0	0.057734223239146	0	0.118737402402023	0	0.0408755471005874	0.713286941261303	0	0	0.0530615635070651	0	0	0	0.204	0.0667011395731893	1.06922264610846	1.398
GTEX-15DDE-1226-SM-6PAN8	0.0143941050192182	0	0.00143793147183576	0.0379196085538155	0.0114009952070712	0.258875377108767	0	0	0	0	0.114170750694422	0	0.14784875513398	0	0.0176930957707391	0.299454781703372	0	0	0.161804599336779	0	0	0	0.848	-0.0187307131105306	1.08563830323341	1.065
GTEX-15ER7-1426-SM-6PAMA	0	0.0160979888311186	0	0	0	0.208486112055961	0	0.133308428647869	0.0696247761832685	0	0.136753824591289	0.0315464665706047	0.0759211343829415	0	0.0207880869784563	0.233789690456322	0.0020869401862601	0	0.449096551115909	0	0	0	0.236	0.0592003496045827	1.06915592255231	1.3775
GTEX-15RJ7-0526-SM-6PANP	0.0965063610752543	0	0	0.328704677417284	0	0.558558406899988	0	0.0576610123976415	0.132935477588328	0	0	0.150353801287634	0.542013256655365	0	0.162653591565418	1.40441203392017	0.0300125398247127	0	0.778052165018371	0	0	0.0281366763498359	0.01	0.295656715547199	0.961002737742288	4.27
GTEX-15SHU-1026-SM-6PAL7	0.0177189297825071	0	0.00181666842723863	0.125017178275587	0	0.184580761265672	0	0.0685117349668331	0	0	0	0.0212498985745296	0.265099142749975	0.0147108622546277	0.060027082460378	0.538854325388489	0	0	0	0.118111202536638	0	0.00380221331752545	0.093	0.117423868678313	1.04363089893928	1.4195
GTEX-15SHV-0726-SM-6PAMO	0.14985587091794	0	0.0128780023895701	0.207976061352798	0	0.31839573166772	0	0.0602101456270462	0	0	0	0	0.302589497612386	0	0.148913549401643	0.400614562435145	0	0	0.144566578595752	0	0	0	0.09	0.120278284379509	1.03187020778486	1.746
GTEX-16YQH-0826-SM-7938J	0.0696892677523301	0	0	0.0607471880259853	0	0.142353261964878	0	0.0387561545284827	0	0	0.0330887056766463	0	0.0936965243534758	0	0.173915897136928	0.18119538376845	0	0	0.198557616792824	0	0	0	0.244	0.0575184581485158	1.06731740854925	0.992
GTEX-17F9E-1226-SM-7EWDG	0.0973015108575608	0	0.0139415099095858	0.1197496792051	0	0.172233553920071	0	0.0190241407607126	0	0	0.0590491078437662	0.0167400726553137	0.165895533991117	0	0.0314808202523134	0.541963226737308	0	0	0.0816208438671518	0	0	0	0.206	0.0659293756914207	1.05759669441925	1.319
GTEX-17F9Y-1426-SM-7IGOO	0.0691852205984752	0	0.00235101259541353	0.0511269878280449	0	0.260112391002145	0	0.0441922371460014	0.00204710912115153	0	0.0950545919478533	0	0.209763238012304	0	0.0314972404860921	0.52683131378052	0	0	0.387838657481999	0	0	0	0.328	0.0418065957993426	1.06299392653296	1.68
GTEX-17GQL-0426-SM-7LG5V	0.0820200247708999	0	0.0185327076506874	0.0125013024615268	0	0.254208221609449	0	0.0237355981085468	0.0214560982851316	0	0.087606740520982	0.0294085318679336	0.566580888839382	0	0.0800222205399626	0.668696949243931	0	0	0.232730716101568	0	0	0	0.086	0.123120098145596	1.03653520692488	2.0775
GTEX-17HII-1126-SM-7IGOP	0.367143151519026	0	0.0420403764753904	0.391242556574713	0	0.456716581146608	0	0.206996094118848	0	0	0.25107532333715	0	0.327351476570904	0	0.149793275148263	1.56415330777443	0	0	0.210920472696128	0	0.0654614291850945	0.311605955453442	0.0590000000000001	0.139244361963271	1.02577355227354	4.3445
GTEX-18A66-1026-SM-731B8	0.0574376695968485	0	0.0021102596485036	0.269505901407276	0	0.607111288319756	0	0.0278711522031753	0.0410308614240938	0	0.0265475099041656	0.0843283818142587	0.490716981658939	0	0.118033476996641	1.00936663257472	0	0	0.0769398844516277	0	0	0	0.018	0.225103010825217	0.995435959275043	2.811
GTEX-18A67-1426-SM-718BC	0.0928772386275086	0	0.00525800187172859	0.384006793269721	0	0.367031629388864	0	0.0135394854845278	0	0	0	0.0894001418716754	0.455062969367143	0	0.0513544316800981	0.817392188033836	0	0	0.573577120404898	0	0	0	0.038	0.173710766991819	1.01169066774633	2.8495
GTEX-18A7A-1126-SM-7LT8O	0.0345477930388148	0	0.00193458707061494	0.115119877247932	0	0.324718994837402	0	0.0302526036428344	0.0240528168029374	0	0	0.037694653021384	0.522041374100782	0	0.0311444445201503	1.07304847817586	0	5.1910723400612e-05	0.736892466817888	0	0	0	0.013	0.271610548874359	0.977167436666004	2.9315
GTEX-18A7B-0926-SM-7189F	0.144658890283764	0	0.00981514786625821	0.104286978427287	0	0.369202891441085	0	0	0	0	0	0.0289024522239725	0.118943302085819	0	0.0170757267029723	0.74724199689345	0	0.0557312202146489	0.179475645075478	0	0	0.131165748785265	0.102	0.107087310705907	1.03957793252199	1.9065
GTEX-1A32A-1726-SM-731BW	0.0357601075217016	0	0.0378896769566269	0.255472683831674	0	0.626855316693014	0	0.0301881573329501	0	0	0.164548177339042	0	0	0.907666104578885	0.28066561759396	0.947738277310583	0.0150067836421881	0	0.062147367803038	0	0	6.17293963373708e-05	0.0580000000000001	0.14300547825779	1.04567152195584	3.364
GTEX-1A8G6-1726-SM-73KXZ	0.10618953064011	0	0	0.245214747590503	0	0.261585484393887	0	0.0822732567521555	0.0290236692931673	0	0.0688259404344459	0.0183787468962558	0.31537249287887	0	0.0551925253684249	0.833251814523825	0	0	0.335569925671548	0	0.00862186555680772	0	0.163	0.0788094417510463	1.04785266847793	2.3595
GTEX-1AX8Z-1426-SM-7939T	0.031800244271794	0	0	0.0186960173070652	0	0.183920712070942	0	0.111185388768055	0	0	0	0.108608309889424	0.373482075604891	0	0.108169757370748	0.437945650417068	0	0	0.118191844300013	0	0	0	0.103	0.106435932169586	1.04311931750585	1.492
GTEX-1AX9I-0926-SM-73KX8	0.165113266550834	0	0.00313606510465067	0.14407604545194	0	0.19416975977266	0	0.129069360989364	0	0	0.0913494573504112	0	0.083003425372947	0	0.179287541225541	0.529229614381355	0	0	0.172305251781966	0	0.00976021201833087	0	0.253	0.0556621693118378	1.05712085930119	1.7005
GTEX-1AX9K-0326-SM-7DHM9	0.0800096341159211	0	0.000909181798076468	0.0323106040876151	0	0.304904098919032	0	0.0296189400293032	0.0310867651479565	0	0.216049344873448	0	0.203175233129077	0.0276408627758671	0.0570014263336984	0.446135441163728	0.00767496258754582	0	0.30277870908646	0	0	0.000704795952271262	0.198	0.0682145365546372	1.04857931321616	1.74
GTEX-1AYCT-0626-SM-7EPI5	0.233911001557874	0	0	0.774597164662026	0	0.975508889461531	0	0.259873072188083	0	0	0.241720052895894	0	0.866822507782642	0	0.0902565684829352	0.579775491887968	0	0.00210405017028851	0	0.63434558353677	0	0.185085617373988	0.038	0.172907777898569	1.01954516787377	4.844
GTEX-1B8KE-0426-SM-7189G	0.233476631981936	0	0.0310689002450216	0.246820240298932	0	0.814531387704573	0	0	0	0	0	0.0752882496944375	0.218183512464703	0.338549465345231	0.117726506044807	1.33159214447878	0	0	0	0.104262961741575	0	0	0.00900000000000001	0.310653378033277	0.958771777011603	3.5115
GTEX-1B8SG-0926-SM-73KV6	1.97491162708277	0.0516703929147055	0	2.19966584761001	0	2.36516006646805	0	0.431892824738603	0.596539700361323	0	0	0.734624277248984	0.372053085480835	0.15198331514618	0.124369024773304	0.468288828098498	0	0	0.813841010076732	0	0	0	0.055	0.146585959524849	1.05467838651078	10.285
GTEX-1C64O-1126-SM-7IGMY	0.0844241616007088	0	0.00188310405757083	0	0	0.0354244491506537	0	0.0637569991118609	0	0	0.05197408883948	0.029308980732182	0.260865425107183	0.0120346891665202	0.0492982268356042	0.167713893036505	0	0	0.118121492870834	0	0.0100491107290145	0.0248953787618818	0.504	0.0142816325124564	1.0764644122885	0.90975
GTEX-1C6WA-1126-SM-7IGP6	0.0258195073427155	0	0	0.0271722837029891	0	0.224317502772959	0.000185999110697733	0.0915908096219951	0	0	0.140998330680225	0	0.0575926770923969	0	0.0498309104926116	0.513658500854849	0	0	0.125372071688311	0	0	0.0529614066402496	0.322	0.043064093898059	1.06490654028805	1.3095
GTEX-1CAMS-1226-SM-79393	0.0771903473804705	0	0.00372899362821192	0.15531502934322	0	0.0872671823840798	0	0.0137831398788778	0	0	0	0.049389513789251	0.447041063521595	0	0.0282343615808372	0.492826432841431	0	0	0.12716790149702	0	0	0.0295560341550045	0.183	0.0714553617913147	1.06363775227213	1.5115
GTEX-1CB4E-0726-SM-7EWEY	0.00468284173169633	0	0.00171876617879825	0.0647623460936789	0	0.273280082393466	0	0.0754332807800466	0	0	0.0625679422853133	0.0367166160362396	0.403350070724512	0	0.069959655278355	0.767182510107235	0	0	0	0.101907243286014	0	0.00193864510464499	0.145	0.0826452251400982	1.06207909850842	1.8635
GTEX-NPJ7-1326-SM-3MJHO	0	0.00584164506328559	0	0.0346726807396002	0.00761999615525462	0.101295234999526	0	0.0382194875295705	0	0	0.0264227256947762	0.0446223740141788	0.105946560687349	0	0.00198755349103299	0.251123482541027	0	0	0.128120262345534	0	0	0.0420779967388652	0.78	-0.0133295904502564	1.08763107600856	0.78795
GTEX-NPJ8-1326-SM-3LK6B	0.0568492628159098	0	0	0.0514395259850692	0.155453416581799	0	0	0.0356142669832261	0	0	0.0647309443069664	0.0146167043994489	0.0737906939389181	0	0.0254360969782121	0.426121269589174	0	0.0065582162484944	0.116008941820635	0	0	0.206880660352147	0.376	0.0338330163819546	1.07738456440253	1.2335
GTEX-O5YV-0426-SM-3LK66	0.14534346250604	0	0.00910778451440924	0.217355988012988	0	0.473024913090413	0	0.0256917726660391	0	0	0.0926631208575041	0	0.437215709102399	0	0.0836400874758448	0.977336565152859	0	0	0.0805986066659352	0	0	0.00952198995556777	0.0600000000000001	0.138022240404766	1.03079081258273	2.5515
GTEX-O5YW-3026-SM-3MJHI	0.13499987236233	0	0.00750784951270881	0.144036759127229	0	0.634105852579512	0	0.0649289125043531	0	0	0	0.0262896159337334	0.676840473543295	0	0.262970015662848	0.692724800751212	0	0	0	0.0440958480227795	0	0	0.026	0.203392502448331	1.00570539422683	2.6885
GTEX-OHPL-3026-SM-3MJGS	0.0162649732422801	0	0	0	0	0.399104747542441	0	0.0607166530128816	0.0218773593994022	0	0.103793155821503	0.0322124563808031	0.158612881698326	0	0.0636474837930401	0.437282015095042	0.00745888970914909	0	0.115710417674998	0	0	0.010818966630133	0.192	0.0693298241967313	1.05345537039954	1.4275
GTEX-OIZH-3026-SM-3NB1G	0	0.004440345111319	0.00142933696991393	0	0	0.272313461119334	0	0.0252257256024585	0.0126397077506246	0	0.0754944937151882	0.0498754938261348	0.465940652647768	0	0.0204082340784076	0.30611668636151	0.00311845107414713	0	0.158839913330984	0	0.0076574984122101	0	0.095	0.116204737104746	1.04137554668107	1.4035
GTEX-OOBJ-3026-SM-3NB1D	0.289500306890272	0	0.0514394831693903	0.279425523890538	0	0.851399992433262	0	0.0301743987986112	0	0	0	0.0824745217648973	0.255742317492239	0	0.108277836977081	0.784255093950785	0.0371807955589527	0	0.147440692999376	0.00768903607459568	0	0	0.05	0.151973558407551	1.02196886332296	2.925
GTEX-P4PP-3026-SM-3P61O	0.045853839294584	0	0.0154514743238194	0.164603597799162	0	0.383878178782575	0	0.0650991425316306	0	0	0.315143285785425	0	0.20102346651352	0	0.0198714004216647	0.841951975056645	0	0	0.0955982793549992	0	0	0.0955253601359762	0.168	0.0759123926255861	1.05819496252668	2.244
GTEX-PSDG-0826-SM-48TCZ	0.109761514358563	0	0.00308159785383068	0.0493443506817737	0	0.169678435829837	0	0.0170469542144187	0	0	0.0376599978978589	0	0.184728005078501	0	0.0927637396023129	0.480420005694541	0	0	0.146515398788363	0	0	0	0.331	0.0412625810442002	1.06466758767444	1.291
GTEX-PWCY-0426-SM-48TCW	0.0164590870806049	0	0	0.0309973435865102	0	0.0785176792431097	0	0.0405912842454935	0.0108781627718659	0	0.0251081847052727	0.0133443223376875	0.0577854541162372	0	0.00606912115398196	0.234647067980066	0.0036446376083709	0	0.155116143216812	0	0	0.00804151195398752	0.432	0.0237961400231294	1.07187198029723	0.6812
GTEX-PX3G-3026-SM-48TZR	0.201121676596347	0	0	0.338684801089568	0	0.477671907441853	0	0.0557405370779943	0.11909012084569	0	0	0.220794478482752	1.09085407696484	0	0.140073119526118	1.15060031485599	0	0	0.476368967118854	0	0	0	0.019	0.222270886843407	0.992610938749642	4.271
GTEX-Q2AH-0626-SM-48TZJ	0.164500480970867	0	0.0113129132314114	0.42660058296186	0	0.725613534101373	0	0.0859566510134715	0	0	0.156749032774029	0	0.287280661018894	0.0619868206850876	0.218554454629291	2.20197582138528	0.223772131508278	0	0.171696915720159	0	0	0	0.027	0.198747469645159	1.00839647946843	4.736
GTEX-QDVN-0126-SM-4GIC9	0.106787150111986	0	0.0206442663932545	0.0559616103652326	0	0.162543648146684	0	0	0	0	0.0250935020726418	0.0220530370196995	0.687666485331793	0	0.0701950588993242	0.317974689195519	0	0	0.190580552463865	0	0	0	0.135	0.089226239251029	1.06019887799595	1.6595
GTEX-QEG5-1026-SM-4R1KT	0.150511881719035	0	0.0126404261522708	0.100863579512669	0.0199905883883806	0.101878992373162	0	0.0174544088708481	0.0143468485012839	0	0.0932564049412888	0	0.0916509484224936	0	0.0749227734060135	0.614044403471558	0	0	0.0499484782879667	0.00516610762623516	0	0.0313241583267958	0.213	0.0643767026837177	1.06164032524204	1.378
GTEX-QEL4-1026-SM-4R1JK	0.159480098438824	0	0.026520152591691	0.131273605413276	0	0.11142672072065	0	0.00570529953795137	0	0	0	0.0446782577837459	0.0742213050957168	0	0.0548138469012935	0.403172429089649	0	0	0.134208284427202	0	0	0	0.328	0.0417266734728871	1.06276939014264	1.1455
GTEX-QESD-0326-SM-47J4F	0.136917760690436	0	0.00362886264485686	0.185353893286053	0	0.444589802596597	0	0.175553767473546	0.0192796185533419	0	0	0.0241969211864364	0.0741818671790165	0	0.211074259916783	0.660879432575393	0.095891024185062	0.0593662548928361	0.0423820013184856	0.261204533501157	0	0	0.117	0.0974757413394675	1.04503225783934	2.3945
GTEX-QLQ7-0326-SM-4R1JV	1.00736092486863	0	0.0344179462881439	0.586168437326908	0	0.733360390722011	0	0.236495496114762	0.0566164242347411	0	0	0.186563864165291	0.148401360655167	0	0.234534128875469	2.19540695365723	0	0	0.0717316374809932	0.0435109223094193	0	0.00243151330123752	0.013	0.269040668933892	0.977334406576214	5.537
GTEX-QMRM-0426-SM-4R1K2	0.0974391435866876	0	0.00685252183693555	0.120233979947316	0	0.208825041793877	0	0.00466641108427481	0.00627558405436239	0	0.0198587122875541	0.0189623511146678	0.211824097615561	0	0.029406303542802	0.684039685233465	0	0	0.401616167902497	0	0	0	0.047	0.153916611287051	1.02274298212913	1.81
GTEX-QV44-0726-SM-4R1KP	0.0547043314396619	0	0	0.240492803230084	0	0.117197480727422	0	0.103676622473252	0.0870054301321565	0	0.0850367459359088	0.0209487149413054	0.153687545523901	0.0479056936739323	0.0637738129075151	0.414649986378345	0	0	0.149920832636515	0	0	0	0.099	0.112688484795632	1.03496823880156	1.539
GTEX-R53T-0726-SM-48FCS	0.107082559614077	0	0	0.197212488802674	0	0.780026650012707	0	0.0485124644042004	0.0250833401940369	0	0.108635869130344	0	0.233666395612531	0	0.0432100277737064	1.49435064525516	0	0	0.27971955920056	0	0	0	0.042	0.164144500911708	1.02149041723757	3.3175
GTEX-R55G-0426-SM-48FDH	0	0	0.001108132875424	0	0	0.279856363602945	0	0.00200261911670491	0.0045222551713707	0	0.122891346843935	0.0435402146133366	0.158941538501938	0	0.0191062228154706	0.482290344065421	0.00200720939210455	0	0.167308841462268	0	0	0.00842491153907982	0.166	0.0774841347276892	1.05423958643033	1.292
GTEX-REY6-0926-SM-48FDA	0.0686187621240774	0	0.00690272988407761	0.104102408667421	0	0.245884555956263	0	0.068075091952614	0	0	0.0766842631603101	0.0115545664765156	0.0868904430836946	0	0.0124360944491032	0.31419439384613	0	0	0.0776566903997941	0	0	0	0.424	0.0250846535283884	1.07309639824962	1.073
GTEX-RN64-0726-SM-48FCV	0.0215407429810014	0	0	0.20749149428074	0	0.0446237211173689	0	0.0645502141374083	0	0	0	0.0521055880425442	0.0771358932576243	0	0.0276801849129736	0.315835241434454	0	0	0.474911580479617	0.0171253393562682	0	0	0.099	0.114139697726613	1.05262592701782	1.303
GTEX-RTLS-0726-SM-46MV4	0.0235875555632767	0	0	0.0254348379126781	0	0.109709996811483	0	0.0955403508167294	0.025508013842944	0	0.0998752081939243	0.0199331333675772	0.110738108282814	0	0.0322773540820758	0.492753414071363	2.80379051650398e-05	0	0.233067136114761	0	0	0.0055468530352092	0.38	0.0327950095998657	1.06861290899811	1.274
GTEX-RU72-0226-SM-46MUD	0.00359880925469201	0	0.00282764303311519	0	0	0.406602157472208	0	0.0713555222817031	0.0432658936141097	0	0.0496400596921117	0.0711545149107249	0.50996784837327	0	0.101465528685987	0.316435653632272	0	0	0.282207494803983	0	0	0.0619788742458238	0.141	0.0854388639727536	1.04820403089634	1.9205
GTEX-RUSQ-0426-SM-47JWR	0.396026261480598	0	0.00990160661698926	0.39916042654506	0	0.646317153399033	0	0.0912874210711801	0	0	0.0814502762683605	0.0685337929079871	0.22738697572684	0	0.000245446885241143	0.432810317789378	0	0.00496992082295248	0	0.0530204303027096	0.00768128356773987	0.0022086866159322	0.0590000000000001	0.142128428521293	1.0409099272878	2.421
GTEX-RWS6-0426-SM-47JXH	0.00288495157269453	0	0	0	0.00326612408597462	0.098823639740585	0	0.000510152277863248	0.0289478329346775	0	0.0891213084759992	0.0117152419083314	0.350272353817326	0.00525838185991589	0.00359058937649326	0.0160337188919149	0	0	0.0258257050582248	0	0	0	0.294	0.047303265390481	1.1057390298877	0.63625
GTEX-S3XE-0226-SM-4AD6I	0.0537453973806752	0	0.0230490236200663	0.19455718312285	0	0.3182141373501	0	0.0155548049859973	0	0	0.0486602767873706	0	0.42809906759907	0	0.116193785653372	0.596450405957763	0.00588222382641151	0	0.204093693716325	0	0	0	0.055	0.146259008816634	1.02243504676385	2.0045
GTEX-S4Z8-0926-SM-4AD6Q	0.169507407330614	0	0.00934945661223947	0.0325332999184698	0	0.168061121238396	0	0.0245844989474729	0.000961078675111028	0	0.0934055807228635	0.0207579117227091	0.111142387985799	0	0.00827741685037622	0.314041168498706	0.000218372044955368	0	0.139660299452288	0	0	0	0.422	0.0259609435150151	1.06649320510311	1.0925
