SMTSD	MacrophageSum.CIB_Abs
Esophagus - Gastroesophageal Junction	0.249805461865392
Brain - Frontal Cortex (BA9)	0.129100108275677
Brain - Cerebellar Hemisphere	0.117196075368627
Brain - Hippocampus	0.22191141300861
Brain - Anterior cingulate cortex (BA24)	0.286291970893343
Brain - Amygdala	0.229929598623202
Brain - Caudate (basal ganglia)	0.511057924643335
Brain - Nucleus accumbens (basal ganglia)	0.126561192972224
Brain - Hypothalamus	0.468473928858063
Nerve - Tibial	1.088674480077
Artery - Tibial	0.612980709164332
Skin - Sun Exposed (Lower leg)	0.343879411787561
Adipose - Subcutaneous	1.12878722273446
Muscle - Skeletal	0.0441301107843198
Thyroid	0.550500749945826
Adipose - Visceral (Omentum)	2.38753745859952
Esophagus - Muscularis	0.684993170511625
Breast - Mammary Tissue	1.02737096264596
Skin - Not Sun Exposed (Suprapubic)	0.345862050871155
Testis	0.785742376383371
Brain - Cerebellum	0.0669738470770156
Brain - Cortex	0.166691416221476
Lung	1.19837679619273
Adipose - Visceral (Omentum)	0.463339113430047
Pancreas	0.0691550335663894
Breast - Mammary Tissue	0.998201007977021
Skin - Sun Exposed (Lower leg)	0.173641925232509
Artery - Aorta	0.662520261075934
Nerve - Tibial	0.864913143757265
Artery - Tibial	0.168664513274501
Colon - Transverse	1.24237891379996
Adipose - Subcutaneous	0.79456551915346
Skin - Not Sun Exposed (Suprapubic)	0.283340208305895
Stomach	0.346906611156639
Muscle - Skeletal	0.0248583926404348
Esophagus - Mucosa	0.257602644958109
Esophagus - Gastroesophageal Junction	0.342864141381437
Esophagus - Muscularis	0.173672442322823
Muscle - Skeletal	0.0673644603747401
Nerve - Tibial	0.66074335013109
Artery - Tibial	0.338868466235992
Thyroid	0.590731042894165
Heart - Atrial Appendage	0.270942386204935
Heart - Left Ventricle	0.0528304319997246
Esophagus - Gastroesophageal Junction	0.145526523320592
Spleen	1.49443916936075
Artery - Coronary	0.573444046989621
Adipose - Visceral (Omentum)	0.347846297276654
Pancreas	0.0771918670139882
Testis	0.0169828207619131
Colon - Transverse	0.301187993860004
Esophagus - Mucosa	0.250659397756246
Esophagus - Muscularis	0.243085747342454
Stomach	0.0344266641115846
Skin - Not Sun Exposed (Suprapubic)	0.13265901772408
Skin - Not Sun Exposed (Suprapubic)	0.0966758143902607
Adipose - Subcutaneous	1.46823364027251
Thyroid	0.588905562544607
Adipose - Visceral (Omentum)	0.404221793399378
Artery - Tibial	0.865086834694628
Nerve - Tibial	0.865389127733109
Lung	2.07257757770467
Heart - Atrial Appendage	0.206592040845117
Artery - Coronary	0.558328554266612
Esophagus - Muscularis	0.51244186366262
Vagina	0.309341430714623
Colon - Sigmoid	0.847616923935972
Whole Blood	0.0253317752916644
Spleen	1.23469240403963
Breast - Mammary Tissue	0.450281172439764
Artery - Coronary	0.748719169783894
Heart - Left Ventricle	0.0798541015412731
Heart - Atrial Appendage	0.236919072816022
Lung	0.963263369925013
Adipose - Visceral (Omentum)	0.9273571712899
Stomach	0.0709980622993645
Colon - Transverse	0.161551412948938
Colon - Sigmoid	0.227605401191279
Testis	0.0561872963874179
Muscle - Skeletal	0.0488748864784025
Skin - Sun Exposed (Lower leg)	0.114724018696668
Artery - Tibial	0.426397278044191
Artery - Aorta	1.31743176856167
Whole Blood	0.108425827315859
Brain - Frontal Cortex (BA9)	0.149839539694217
Brain - Cerebellar Hemisphere	0.0362208343865077
Brain - Hippocampus	0.101887277907371
Brain - Amygdala	0.0881287943987285
Brain - Caudate (basal ganglia)	0.0604225624287993
Brain - Nucleus accumbens (basal ganglia)	0.0966927873815216
Brain - Putamen (basal ganglia)	0.05143321418667
Brain - Hypothalamus	0.160163845721851
Breast - Mammary Tissue	0.623651410399222
Thyroid	0.814097114173469
Lung	0.333260294718587
Colon - Sigmoid	0.143831806659254
Skin - Sun Exposed (Lower leg)	0.152283030145672
Adipose - Subcutaneous	1.47999652011093
Nerve - Tibial	0.834652480960201
Skin - Not Sun Exposed (Suprapubic)	0.434649482721319
Muscle - Skeletal	0.0971914115038759
Brain - Cerebellum	0.0331777874503051
Brain - Cortex	0.145233258878858
Pituitary	0.374358909168757
Adrenal Gland	0.311494646881652
Skin - Sun Exposed (Lower leg)	0.218832002817515
Adipose - Subcutaneous	0.707784882505996
Nerve - Tibial	0.961379378179129
Artery - Tibial	0.304146673753889
Muscle - Skeletal	0.0585632053164813
Testis	0.357780382616082
Thyroid	0.552650707959452
Lung	1.74391767652796
Heart - Left Ventricle	0.20217995608866
Heart - Atrial Appendage	0.685562170321742
Breast - Mammary Tissue	0.678840827995952
Esophagus - Mucosa	0.10116656481476
Esophagus - Muscularis	0.119248544292206
Adipose - Visceral (Omentum)	0.543720622810522
Liver	0.32065625524873
Pancreas	0.0999800457214543
Stomach	0.0134833627318065
Skin - Not Sun Exposed (Suprapubic)	0.215998338769774
Colon - Transverse	0.316391720743363
Colon - Sigmoid	0.175437301976544
Liver	0.347954107706052
Adrenal Gland	0.347998906142932
Spleen	0.395153728365884
Thyroid	0.52129416904572
Pancreas	0.169942861019464
Lung	0.492972401183685
Esophagus - Muscularis	0.251130445686124
Esophagus - Gastroesophageal Junction	0.155288603627624
Esophagus - Mucosa	0.134789865064636
Stomach	0.0654907663731934
Prostate	0.120873945561242
Testis	0.286350572340184
Skin - Not Sun Exposed (Suprapubic)	0.0998698558611904
Breast - Mammary Tissue	0.624672943886927
Adipose - Visceral (Omentum)	1.24536268060934
Colon - Sigmoid	0.674588323055638
Small Intestine - Terminal Ileum	0.425477921780405
Colon - Transverse	0.444045891217064
Adipose - Subcutaneous	0.890162510550693
Skin - Sun Exposed (Lower leg)	0.173923931644483
Muscle - Skeletal	0.0624307014363787
Nerve - Tibial	1.1843783432827
Artery - Tibial	0.236112541585099
Brain - Hippocampus	0.243120888375023
Brain - Anterior cingulate cortex (BA24)	0.0554493837249048
Brain - Caudate (basal ganglia)	0.0301252656907623
Brain - Nucleus accumbens (basal ganglia)	0.223087050650312
Brain - Putamen (basal ganglia)	0.0271172489745605
Skin - Sun Exposed (Lower leg)	0.234065673714894
Adipose - Subcutaneous	1.87503501437984
Muscle - Skeletal	0.0337846875573065
Skin - Not Sun Exposed (Suprapubic)	0.22724915716467
Artery - Tibial	0.192603154093767
Nerve - Tibial	1.23461878684148
Testis	0.107458424367122
Thyroid	0.212762821786284
Breast - Mammary Tissue	0.667092262174074
Adipose - Visceral (Omentum)	1.18559958212901
Heart - Left Ventricle	0.0948062020734455
Esophagus - Muscularis	0.0713026906937463
Adrenal Gland	0.424603580941551
Prostate	0.231051398585659
Brain - Cerebellum	0.0588643261006376
Brain - Cortex	0.196771436291956
Pituitary	0.637514874283293
Whole Blood	0.222838671113326
Brain - Frontal Cortex (BA9)	0.130287528458123
Brain - Cerebellar Hemisphere	0.0665601129812411
Brain - Anterior cingulate cortex (BA24)	0.183039849622137
Brain - Caudate (basal ganglia)	0.265204455515749
Brain - Putamen (basal ganglia)	0.272700048005556
Brain - Hypothalamus	0.279794896140145
Testis	0.0956114067385699
Skin - Sun Exposed (Lower leg)	0.261566937349847
Adipose - Subcutaneous	0.462633717094339
Muscle - Skeletal	0.09026740332934
Nerve - Tibial	0.618878465765901
Artery - Tibial	0.219732620050223
Adipose - Visceral (Omentum)	0.978487697725975
Lung	2.2219074795077
Liver	0.226793267760469
Artery - Coronary	1.71394658292269
Skin - Not Sun Exposed (Suprapubic)	0.176198971841763
Artery - Aorta	0.10118751868402
Thyroid	0.698927823153153
Stomach	0.0652749274809438
Prostate	0.258220956873873
Brain - Cerebellum	0.0747300149493885
Brain - Cortex	0.130521458417107
Pituitary	0.344150928859416
Brain - Frontal Cortex (BA9)	0.126919444075822
Brain - Cerebellar Hemisphere	0.0394653924774723
Brain - Hippocampus	0.110562106965475
Brain - Nucleus accumbens (basal ganglia)	0.0574117828905688
Skin - Sun Exposed (Lower leg)	0.103556135778309
Muscle - Skeletal	0.0504856810481538
Nerve - Tibial	0.955715618466646
Thyroid	0.341010516728137
Breast - Mammary Tissue	1.23054361395796
Heart - Atrial Appendage	0.160216467810278
Heart - Left Ventricle	0.0274221942058075
Esophagus - Mucosa	0.0679125114584532
Lung	0.143262768206384
Adipose - Visceral (Omentum)	1.64314072540043
Stomach	0.275948667920203
Ovary	0.103450355371722
Vagina	0.592390988540227
Colon - Transverse	1.01145969232695
Colon - Sigmoid	0.154094648516734
Skin - Not Sun Exposed (Suprapubic)	0.453384727274875
Brain - Cerebellum	0.046137941566715
Brain - Cortex	0.0649266829706013
Adrenal Gland	0.878134871811687
Adipose - Visceral (Omentum)	1.0032924714924
Artery - Aorta	0.568586538880571
Heart - Atrial Appendage	0.374752779730215
Heart - Left Ventricle	0.169409060259559
Lung	1.6924786077456
Thyroid	1.06993148352571
Testis	0.39165505143696
Esophagus - Muscularis	0.287478112303946
Esophagus - Mucosa	0.479519037782902
Stomach	0.611434546907884
Small Intestine - Terminal Ileum	0.707655048707304
Colon - Transverse	0.673754034686029
Colon - Sigmoid	0.312288122718587
Pancreas	0.177974777479554
Breast - Mammary Tissue	0.920971994803725
Skin - Not Sun Exposed (Suprapubic)	0.10292443445867
Adipose - Subcutaneous	0.705156932253885
Skin - Sun Exposed (Lower leg)	0.168007974935425
Muscle - Skeletal	0.119955728565371
Artery - Tibial	0.346235053553126
Minor Salivary Gland	1.26453016350547
Brain - Hippocampus	0.0432325084792871
Brain - Caudate (basal ganglia)	0.036117313544931
Brain - Nucleus accumbens (basal ganglia)	0.0752704735118224
Brain - Putamen (basal ganglia)	0.0710038582085801
Skin - Sun Exposed (Lower leg)	0.15031565590801
Adipose - Subcutaneous	1.50127137040752
Breast - Mammary Tissue	0.766591464024887
Nerve - Tibial	1.05602497895402
Artery - Tibial	0.28697370975995
Thyroid	1.7938170489399
Heart - Left Ventricle	0.287728799304918
Lung	1.67794763699847
Heart - Atrial Appendage	0.349851724005381
Artery - Aorta	1.37069824465545
Liver	0.662757809776115
Adipose - Visceral (Omentum)	1.8132178355603
Pancreas	0.0939022985417198
Esophagus - Gastroesophageal Junction	0.684232081650497
Muscle - Skeletal	0.174989529385484
Stomach	0.731343295448404
Colon - Transverse	1.21599160996475
Skin - Not Sun Exposed (Suprapubic)	0.181684980023477
Testis	0.449734024762919
Brain - Cortex	0.099174465636988
Esophagus - Mucosa	0.21997326218649
Esophagus - Muscularis	0.391379641311564
Testis	0.254154539614951
Breast - Mammary Tissue	0.973972775985575
Small Intestine - Terminal Ileum	1.02827308467982
Adipose - Visceral (Omentum)	0.552547974868156
Colon - Sigmoid	0.351174618309842
Prostate	0.289309028569745
Skin - Not Sun Exposed (Suprapubic)	0.0491742239200303
Minor Salivary Gland	0.507787526589034
Skin - Sun Exposed (Lower leg)	0.179101505211962
Adipose - Subcutaneous	1.04757381032723
Muscle - Skeletal	0.243830153920066
Artery - Tibial	0.460585458453349
Skin - Sun Exposed (Lower leg)	0.244878460008485
Muscle - Skeletal	0.0302592040362541
Adipose - Subcutaneous	0.747061313674594
Nerve - Tibial	0.776272043166043
Artery - Tibial	0.542956383259588
Thyroid	1.04513645208478
Lung	1.5139845418234
Skin - Not Sun Exposed (Suprapubic)	0.450992144799319
Breast - Mammary Tissue	0.693157412308826
Adipose - Visceral (Omentum)	1.20084765587178
Esophagus - Muscularis	0.500091883953106
Colon - Sigmoid	0.134851818945033
Esophagus - Mucosa	0.165498500013766
Small Intestine - Terminal Ileum	0.565591605853222
Esophagus - Gastroesophageal Junction	0.333667565251815
Testis	0.32793366399012
Brain - Cerebellar Hemisphere	0.0421903917449723
Brain - Hippocampus	0.0856522254517994
Brain - Amygdala	0.0823471300216439
Brain - Caudate (basal ganglia)	0.176052881454552
Brain - Nucleus accumbens (basal ganglia)	0.382596915166605
Brain - Putamen (basal ganglia)	0.285669596142988
Brain - Hypothalamus	0.108137843109185
Skin - Sun Exposed (Lower leg)	0.463824346636602
Adipose - Subcutaneous	1.132998592799
Skin - Not Sun Exposed (Suprapubic)	0.641610426541979
Muscle - Skeletal	0.229002872030276
Nerve - Tibial	0.902085108635734
Breast - Mammary Tissue	0.281839319453625
Heart - Atrial Appendage	0.216410936572208
Esophagus - Mucosa	0.263275893763146
Ovary	0.322627088799092
Vagina	0.645285386897085
Colon - Sigmoid	0.48477984056689
Thyroid	0.700940360258887
Brain - Cerebellum	0.0379829003528446
Brain - Cortex	0.1733453202581
Brain - Frontal Cortex (BA9)	0.0344287779457217
Brain - Cerebellar Hemisphere	0.0308812843242556
Brain - Substantia nigra	0.110179170574408
Brain - Amygdala	0.0504444553475719
Brain - Caudate (basal ganglia)	0.126177828682348
Brain - Nucleus accumbens (basal ganglia)	0.0793544574292057
Brain - Putamen (basal ganglia)	0.0581177056275286
Brain - Hypothalamus	0.264558953663805
Brain - Spinal cord (cervical c-1)	0.572226176681343
Brain - Cerebellar Hemisphere	0.0596472200119048
Brain - Caudate (basal ganglia)	0.129779484168129
Brain - Nucleus accumbens (basal ganglia)	0.0473520976083069
Brain - Putamen (basal ganglia)	0.148909152539476
Brain - Hypothalamus	0.173158037607447
Skin - Sun Exposed (Lower leg)	0.315353702169679
Adipose - Subcutaneous	0.306378615177372
Muscle - Skeletal	0.0476733500964648
Artery - Tibial	0.311556718071643
Nerve - Tibial	0.647867636124224
Lung	2.08786018188451
Heart - Atrial Appendage	0.287182744135826
Heart - Left Ventricle	0.0441408400370436
Esophagus - Mucosa	0.0599062041744689
Esophagus - Gastroesophageal Junction	0.165556590047558
Thyroid	0.327336569501272
Testis	0.0595007063896618
Liver	0.112752343067736
Adipose - Visceral (Omentum)	1.20096191904883
Breast - Mammary Tissue	0.532976412935095
Colon - Sigmoid	0.0860673664026068
Skin - Not Sun Exposed (Suprapubic)	0.295125811681562
Brain - Cerebellum	0.0249638093625861
Brain - Cortex	0.0261744038981855
Pituitary	0.721870085227847
Muscle - Skeletal	0.0869199249101789
Skin - Sun Exposed (Lower leg)	0.541368953708553
Adipose - Subcutaneous	0.715217935514732
Nerve - Tibial	1.3327375630746
Artery - Tibial	0.219415424361617
Skin - Not Sun Exposed (Suprapubic)	0.317025659478114
Testis	0.48293549387124
Thyroid	0.780951034454554
Lung	1.49851593059335
Artery - Coronary	1.12740010957136
Heart - Atrial Appendage	0.925334117016587
Heart - Left Ventricle	0.865543760262787
Artery - Aorta	0.922853133175854
Esophagus - Mucosa	0.186861223059797
Esophagus - Muscularis	0.618892821080666
Esophagus - Gastroesophageal Junction	0.299886469986362
Spleen	0.590110937955728
Adipose - Visceral (Omentum)	1.06920880763825
Liver	0.209053802726505
Pancreas	0.147136597908164
Stomach	0.0948843575464421
Prostate	0.500003554949824
Colon - Transverse	1.31063519958762
Small Intestine - Terminal Ileum	1.50277469499298
Colon - Sigmoid	0.568004490943976
Skin - Sun Exposed (Lower leg)	0.287751145195403
Adipose - Subcutaneous	0.588632917992763
Muscle - Skeletal	0.0620787822504477
Artery - Tibial	1.76912484277771
Minor Salivary Gland	1.482555537832
Thyroid	0.679327360213243
Artery - Aorta	0.757871862083469
Heart - Atrial Appendage	1.02542083252851
Lung	1.24118722403369
Heart - Left Ventricle	0.202414986334762
Adipose - Visceral (Omentum)	0.737916558730387
Artery - Coronary	0.868746619713934
Spleen	0.513949167202137
Skin - Not Sun Exposed (Suprapubic)	0.14483474748107
Pancreas	0.221566221204314
Testis	0.548168123083703
Esophagus - Muscularis	0.159168328797009
Colon - Sigmoid	0.350460424421418
Esophagus - Mucosa	0.265727292064035
Esophagus - Gastroesophageal Junction	0.497090219031101
Stomach	0.158852401822634
Brain - Frontal Cortex (BA9)	0.039032821291182
Brain - Cerebellar Hemisphere	0.0229663207110655
Brain - Hippocampus	0.218985907181437
Brain - Anterior cingulate cortex (BA24)	0.0912708743130213
Brain - Nucleus accumbens (basal ganglia)	0.0257506568771131
Skin - Sun Exposed (Lower leg)	0.129844212025223
Adipose - Subcutaneous	1.61974319350194
Muscle - Skeletal	0.0744641005414247
Nerve - Tibial	0.951096542430113
Artery - Tibial	0.177945594512111
Skin - Not Sun Exposed (Suprapubic)	0.0834254962584797
Thyroid	0.125976705528206
Lung	1.14450811874938
Breast - Mammary Tissue	0.926815675484315
Adipose - Visceral (Omentum)	1.43013737910992
Esophagus - Gastroesophageal Junction	0.0597517110300376
Esophagus - Mucosa	0.0238519366494393
Esophagus - Muscularis	0.167059423405103
Artery - Aorta	1.17718632761556
Heart - Atrial Appendage	0.160934315166799
Heart - Left Ventricle	0.14135636350081
Pancreas	0.0139961320746872
Adrenal Gland	0.466293136516767
Liver	0.05565506526736
Colon - Sigmoid	0.327871931141661
Testis	0.0304941353311522
Brain - Cerebellum	0.0315928487434158
Brain - Cortex	0.107234987952894
Pituitary	0.815391098417576
Skin - Not Sun Exposed (Suprapubic)	0.125644686365028
Skin - Sun Exposed (Lower leg)	0.141803462651072
Adipose - Subcutaneous	1.93637560838312
Nerve - Tibial	0.826293488554286
Artery - Tibial	0.236449907078921
Muscle - Skeletal	0.0618648434294637
Breast - Mammary Tissue	0.661414499103779
Thyroid	0.300834951041272
Adipose - Visceral (Omentum)	0.733324864007502
Lung	1.30929264578225
Artery - Coronary	1.10419292269601
Heart - Atrial Appendage	0.236262290280432
Artery - Aorta	0.271417386595297
Liver	0.177441624085555
Pancreas	0.0166242326557589
Adrenal Gland	0.378825637950001
Colon - Transverse	0.0323549320371237
Esophagus - Mucosa	0.117525784915538
Esophagus - Gastroesophageal Junction	0.204175673844302
Ovary	0.07383578565552
Stomach	0.0355139527089566
Vagina	0.286414546026559
Skin - Sun Exposed (Lower leg)	0.122588184834865
Muscle - Skeletal	0.0996155901249719
Nerve - Tibial	0.571856682078682
Artery - Tibial	0.445288687933829
Artery - Coronary	0.764317723596422
Adipose - Visceral (Omentum)	1.22190142645323
Testis	0.176799709589499
Colon - Transverse	0.626868576914721
Breast - Mammary Tissue	1.23588448264528
Skin - Not Sun Exposed (Suprapubic)	0.0958623167630282
Minor Salivary Gland	0.276216800099595
Thyroid	0.546072551331181
Lung	2.32076697412214
Esophagus - Muscularis	0.313380059578824
Esophagus - Gastroesophageal Junction	0.356592662168215
Esophagus - Mucosa	0.204713098214911
Stomach	0.0750447513186103
Adipose - Visceral (Omentum)	0.615584173266826
Ovary	0.09691989540073
Vagina	0.420887753135059
Colon - Transverse	0.933433365474036
Colon - Sigmoid	0.111928226288993
Breast - Mammary Tissue	0.381485771870642
Artery - Tibial	0.219023299052914
Nerve - Tibial	0.586136136392083
Muscle - Skeletal	0.0368133570546742
Skin - Sun Exposed (Lower leg)	0.0969804038622246
Adipose - Subcutaneous	0.801718281851938
Nerve - Tibial	0.378351225875457
Artery - Tibial	0.115497453954982
Muscle - Skeletal	0.148260259360869
Skin - Sun Exposed (Lower leg)	0.310408581983974
Thyroid	0.452318638814523
Skin - Not Sun Exposed (Suprapubic)	0.221330091716603
Lung	1.16188782810867
Heart - Atrial Appendage	0.393841796107181
Heart - Left Ventricle	0.152474208466951
Liver	0.525823661103733
Adipose - Visceral (Omentum)	0.356523128221307
Adrenal Gland	0.520410774070656
Esophagus - Mucosa	0.107157718671338
Esophagus - Muscularis	0.379021044832014
Stomach	0.124445072266397
Colon - Transverse	0.186528672227772
Testis	0.125779082654602
Skin - Not Sun Exposed (Suprapubic)	0.145385135073019
Skin - Sun Exposed (Lower leg)	0.136181517883234
Adipose - Visceral (Omentum)	0.809978800710328
Lung	1.46243317066174
Muscle - Skeletal	0.0425296110976177
Adipose - Subcutaneous	0.17703233759774
Nerve - Tibial	0.816320094178287
Artery - Tibial	0.461924566838742
Thyroid	0.448352311263672
Heart - Left Ventricle	0.136293224368138
Artery - Aorta	0.860967070433902
Heart - Atrial Appendage	0.302532578466061
Pancreas	0.187794190208315
Esophagus - Muscularis	0.209469918279496
Colon - Transverse	0.253423554220177
Esophagus - Mucosa	0.125494271537182
Minor Salivary Gland	0.27301783688117
Skin - Sun Exposed (Lower leg)	0.141425263074993
Muscle - Skeletal	0.0549097157196514
Nerve - Tibial	0.561909486036171
Artery - Tibial	0.234730919086885
Minor Salivary Gland	0.424956790497185
Thyroid	0.56802130181276
Breast - Mammary Tissue	0.377712978438609
Lung	2.01857401100422
Esophagus - Muscularis	0.368544512937522
Stomach	0.0585131145869187
Adipose - Visceral (Omentum)	0.375871711973141
Colon - Transverse	0.023599013092005
Small Intestine - Terminal Ileum	0.88427287754048
Colon - Sigmoid	0.310265890144532
Skin - Not Sun Exposed (Suprapubic)	0.174974110350175
Testis	0.1790768865183
Prostate	0.27376114486585
Skin - Sun Exposed (Lower leg)	0.206070158419193
Adipose - Subcutaneous	0.975990100045659
Nerve - Tibial	0.895413184607768
Artery - Tibial	0.165616107417458
Muscle - Skeletal	0.0798691916411874
Skin - Not Sun Exposed (Suprapubic)	0.330213018682631
Lung	0.809674485242566
Liver	0.0482633236892251
Adipose - Visceral (Omentum)	0.968502428785678
Heart - Atrial Appendage	0.222398668024014
Artery - Coronary	2.13606999948343
Esophagus - Mucosa	0.0433042161106064
Esophagus - Gastroesophageal Junction	0.155957556005624
Colon - Sigmoid	0.209080317554121
Ovary	0.0828783019397722
Uterus	0.0568424005765334
Pituitary	0.11268683767712
Spleen	0.871840793636221
Adrenal Gland	0.383088278689046
Thyroid	0.428126187905308
Artery - Aorta	0.610223158853597
Lung	0.79116478793012
Adipose - Visceral (Omentum)	0.968423227441659
Testis	0.0762504189455839
Prostate	0.294279979046564
Colon - Sigmoid	0.551421968842326
Colon - Transverse	0.272878275605986
Stomach	0.0942407540481533
Esophagus - Mucosa	0.168168726480082
Esophagus - Gastroesophageal Junction	0.25732842477463
Esophagus - Muscularis	0.138436931372397
Breast - Mammary Tissue	0.317432109699548
Minor Salivary Gland	0.0396704118540599
Skin - Not Sun Exposed (Suprapubic)	0.177052431608715
Skin - Sun Exposed (Lower leg)	0.108483957243662
Muscle - Skeletal	0.0285989541805428
Adipose - Subcutaneous	1.06162350964069
Artery - Tibial	0.0773977581900851
Nerve - Tibial	0.497726206480071
Whole Blood	0.1657646209709
Skin - Sun Exposed (Lower leg)	0.387164560203856
Adipose - Subcutaneous	0.603260977260884
Nerve - Tibial	1.12804074551618
Artery - Tibial	0.298167187753099
Muscle - Skeletal	0.098929362154966
Skin - Not Sun Exposed (Suprapubic)	0.350380892392997
Heart - Left Ventricle	0.258082192220321
Pancreas	0.223728791832246
Adrenal Gland	0.351853521995112
Pituitary	0.458715772781181
Brain - Cerebellar Hemisphere	0.0691644135958344
Brain - Substantia nigra	0.121602853630413
Brain - Anterior cingulate cortex (BA24)	0.0757294693695852
Brain - Amygdala	0.162037793632944
Brain - Caudate (basal ganglia)	0.158837709517893
Brain - Putamen (basal ganglia)	0.21084658305077
Skin - Sun Exposed (Lower leg)	0.355603491969522
Adipose - Subcutaneous	0.701161063240914
Nerve - Tibial	0.74659049595095
Artery - Tibial	1.73216962600401
Muscle - Skeletal	0.0138672063668273
Adipose - Visceral (Omentum)	0.748169631685064
Testis	0
Heart - Atrial Appendage	0.668954186200157
Heart - Left Ventricle	0.210173332917187
Stomach	0.0287131073699384
Colon - Sigmoid	0.109550025195113
Breast - Mammary Tissue	0.229824756648084
Brain - Cerebellum	0.130130838498698
Brain - Cortex	0.221264861480018
Pituitary	0.630288683787676
Thyroid	0.198747398255027
Lung	0.808755003586469
Liver	0.068724384112634
Esophagus - Muscularis	0.0430293001589507
Uterus	0.141526163673989
Vagina	0.191435739441515
Pituitary	0.343461595663037
Brain - Caudate (basal ganglia)	0.198395174931392
Muscle - Skeletal	0.212479731716393
Artery - Tibial	0.301157126221032
Nerve - Tibial	0.719278454227422
Thyroid	0.32895146100086
Lung	1.92088693281311
Esophagus - Muscularis	0.131002047192683
Stomach	0.088036534465369
Artery - Coronary	0.88844433989225
Heart - Atrial Appendage	0.11675986515541
Adipose - Visceral (Omentum)	0.130122776765341
Skin - Not Sun Exposed (Suprapubic)	0.100818929347992
Brain - Cortex	0.0606480781148757
Pituitary	0.367484195962862
Brain - Cerebellum	0.0296687647197392
Brain - Substantia nigra	0.134649204702583
Brain - Spinal cord (cervical c-1)	1.28771086406198
Adipose - Subcutaneous	0.983411325863035
Muscle - Skeletal	0.146789270604618
Artery - Tibial	2.58590408442148
Nerve - Tibial	1.32800570847708
Thyroid	0.601641480275897
Liver	0.339091853139148
Adipose - Visceral (Omentum)	0.989344949565329
Skin - Not Sun Exposed (Suprapubic)	0.247703623076886
Breast - Mammary Tissue	0.688366298413738
Pituitary	0.535008780864584
Brain - Cerebellum	0.124093079153349
Brain - Cortex	0.0639461362945769
Thyroid	0.492849420304503
Esophagus - Mucosa	0.207397149750862
Esophagus - Muscularis	0.272568490015173
Adipose - Visceral (Omentum)	0.526065712932697
Uterus	0.195583971853828
Artery - Aorta	0.257584649296246
Skin - Not Sun Exposed (Suprapubic)	0.126464274407474
Ovary	0.381184880216234
Breast - Mammary Tissue	0.720990673122551
Minor Salivary Gland	0.108920681671762
Stomach	0.125682492555003
Skin - Sun Exposed (Lower leg)	0.271078904239428
Adipose - Subcutaneous	1.05635785849584
Muscle - Skeletal	0.0413286301489895
Colon - Transverse	0.626672410038755
Esophagus - Gastroesophageal Junction	0.251073223652321
Esophagus - Mucosa	0.250378135082022
Esophagus - Muscularis	0.344835161219251
Artery - Aorta	0.537105127088767
Thyroid	0.25552410606447
Adrenal Gland	0.248247263606928
Pancreas	0.127837555375933
Liver	0.36701544596873
Spleen	0.848514348611603
Adipose - Visceral (Omentum)	0.413360685864055
Stomach	0.0365313437721624
Skin - Not Sun Exposed (Suprapubic)	0.212857444727461
Ovary	0.155697327576891
Vagina	0.394744345233565
Colon - Transverse	0.230613215987404
Colon - Sigmoid	0.357574688508341
Small Intestine - Terminal Ileum	0.399526627626333
Skin - Sun Exposed (Lower leg)	0.063670259550498
Adipose - Subcutaneous	0.8832771357296
Muscle - Skeletal	0.0807576633123802
Nerve - Tibial	1.0388494374539
Artery - Tibial	0.303084695009211
Skin - Sun Exposed (Lower leg)	0.361837509826113
Muscle - Skeletal	0.0811699657226013
Artery - Tibial	0.293213837574562
Minor Salivary Gland	0.514094613273627
Skin - Not Sun Exposed (Suprapubic)	0.707181442022143
Thyroid	0.972768281028897
Breast - Mammary Tissue	1.24441106306123
Liver	0.299766032917727
Heart - Atrial Appendage	0.242630339794207
Artery - Aorta	0.797881277684367
Heart - Left Ventricle	0.253106242113524
Artery - Coronary	0.546115407787816
Lung	1.8932432667791
Adipose - Visceral (Omentum)	0.500388721235821
Pancreas	0.256166267988483
Esophagus - Gastroesophageal Junction	0.726160930287555
Esophagus - Muscularis	0.719054540023802
Adrenal Gland	0.704931550037461
Small Intestine - Terminal Ileum	1.4196481326769
Prostate	1.38973939017945
Testis	0.751939748478213
Brain - Cerebellar Hemisphere	0.0695405989655406
Brain - Amygdala	0.287538925591038
Brain - Caudate (basal ganglia)	0.213572479897746
Muscle - Skeletal	0.0795875860770443
Nerve - Tibial	0.887477978324453
Thyroid	0.285505343239763
Breast - Mammary Tissue	1.17816718863684
Lung	1.30952210148175
Artery - Coronary	0.708517155606896
Heart - Atrial Appendage	0.43022901582281
Heart - Left Ventricle	0.0467775121654898
Artery - Aorta	0.463969573385307
Esophagus - Mucosa	0.087393852080495
Esophagus - Muscularis	0.395921654035549
Liver	0.0821428911103454
Adipose - Visceral (Omentum)	1.58407321811309
Testis	0.0501954459933113
Skin - Not Sun Exposed (Suprapubic)	0.46451199459419
Colon - Transverse	0.364726805524178
Brain - Cortex	0.125113580880866
Muscle - Skeletal	0.0255185347351858
Skin - Sun Exposed (Lower leg)	0.138573098884586
Adipose - Subcutaneous	0.7475033548779
Nerve - Tibial	0.665900508443035
Adrenal Gland	0.299093053899292
Heart - Atrial Appendage	0.104906950634751
Heart - Left Ventricle	0.0328846157952208
